,datetime,et,p,t,obs
345,1981-12-12,0.0002301955,0.0,-3.2596426,1310.0
346,1981-12-13,0.00026057754,0.01111295,-1.2044952,1370.0
347,1981-12-14,0.0003612445,0.006384501,4.217471,1370.0
348,1981-12-15,0.00032063207,0.010990583,1.7817558,1160.0
349,1981-12-16,0.000198449,0.0008492712,-6.451038,1210.0
350,1981-12-17,0.00025913896,0.0016736927,-1.8340118,1260.0
351,1981-12-18,0.00022487892,0.0061664167,-3.5958323,1440.0
352,1981-12-19,0.00014022946,0.0,-10.821079,1310.0
353,1981-12-20,0.00017957106,0.0020334567,-6.6625595,999.0
354,1981-12-21,0.00030328374,0.005019239,1.4893912,813.0
355,1981-12-22,0.0003103188,0.0,1.9291149,714.0
356,1981-12-23,0.00030566924,0.005471059,1.5277029,716.0
357,1981-12-24,0.00030334282,0.006090896,1.2706879,861.0
358,1981-12-25,0.0002559482,0.0008461189,-0.9612865,999.0
359,1981-12-26,0.00019639746,0.0,-5.1069326,1240.0
360,1981-12-27,0.00019940316,0.00035250324,-5.299227,1070.0
361,1981-12-28,0.00027787182,0.00260106,0.024411075,804.0
362,1981-12-29,0.000350005,0.00015319973,3.9477854,748.0
363,1981-12-30,0.00041627933,0.015028208,6.737588,1450.0
364,1981-12-31,0.00041259968,0.0035900266,6.6070704,1970.0
365,1982-01-01,8.593931e-05,0.0024825856,5.1478243,2960.0
366,1982-01-02,8.885048e-05,0.0018200168,5.6652474,2820.0
367,1982-01-03,9.5323565e-05,9.8372264e-05,6.8128467,1910.0
368,1982-01-04,0.000104186896,0.005900544,8.327512,1280.0
369,1982-01-05,9.799493e-05,0.012590489,7.32707,1470.0
370,1982-01-06,4.71233e-05,0.0002211432,-4.693792,1920.0
371,1982-01-07,4.2037867e-05,0.0016952999,-6.53919,2200.0
372,1982-01-08,4.841527e-05,0.015328805,-4.6076465,2020.0
373,1982-01-09,4.4866025e-05,0.0038901719,-5.9090405,1350.0
374,1982-01-10,4.7843918e-05,0.011204718,-4.9488497,1040.0
375,1982-01-11,5.1615338e-05,0.0066727926,-3.6567864,1120.0
376,1982-01-12,3.4317163e-05,0.0,-10.420171,1230.0
377,1982-01-13,3.0415165e-05,0.0,-12.672632,1190.0
